Name,Nickname,Wins,Losses,Draws,Height_cm,Weight_lbs,Reach_cm,DOB,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,URL,Stance
Cory Devela,The One,16,7,0,152.4,185.0,,"Aug 05, 1984",4.07,0.41,4.0,0.47,1.07,0.12,0.62,0.0,http://www.ufcstats.com/fighter-details/48544433372ecfa6,Orthodox
Cory Hendricks,,3,1,0,190.5,205.0,,"May 10, 1988",3.13,0.39,4.07,0.42,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/9ab9912e0f8fa6d6,Switch
Cory Peterson,LA Giant,2,1,0,210.8,400.0,,"Feb 04, 1979",2.17,0.6,6.51,0.4,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/5df10509264586e5,Orthodox
Cory Sandhagen,,18,6,0,180.3,135.0,177.8,"Apr 20, 1992",4.86,0.45,3.47,0.56,1.15,0.34,0.56,0.2,http://www.ufcstats.com/fighter-details/65f09bacd3957381,Switch
Cory Walmsley,Hardcore,8,2,0,182.9,205.0,,,0.79,1.0,1.18,0.5,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/83c6c3e0f8bde8ee,Orthodox
Coty Wheeler,Ox,14,5,0,167.6,135.0,170.2,"Oct 11, 1978",1.88,0.22,3.16,0.59,0.87,0.37,0.33,2.6,http://www.ufcstats.com/fighter-details/e57f0b06ea39e360,Orthodox
Courtney Buck,,12,11,0,177.8,135.0,,"Mar 19, 1982",1.49,0.28,3.24,0.54,0.0,0.0,0.33,0.0,http://www.ufcstats.com/fighter-details/3feed7d02711d8b7,Orthodox
Courtney Turner,,0,3,0,188.0,170.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/56f4b81ec4db61af,
Crafton Wallace,Blaze,18,6,1,182.9,185.0,,"Nov 10, 1975",1.55,0.44,2.36,0.47,0.0,0.0,0.42,0.0,http://www.ufcstats.com/fighter-details/bf41b5131545da12,Orthodox
Craig Oxley,,0,3,0,175.3,155.0,,"Feb 14, 1973",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4bb9d7a32d02a03e,
Craig White,The Thundercat,14,9,0,188.0,170.0,193.0,"Jul 01, 1990",1.23,0.4,3.28,0.39,0.0,0.0,0.5,0.8,http://www.ufcstats.com/fighter-details/3dd949593346dbc3,Orthodox
Craig Zellner,Big Z,4,3,0,188.0,205.0,,"Sep 09, 1976",0.61,0.09,4.65,0.61,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/3794e5e0bb0defb6,Orthodox
Crezio de Souza,,1,2,0,,170.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/3746e21bb508391a,Orthodox
Cristian Perez,El Puas,13,2,0,175.3,155.0,182.9,"Aug 17, 1999",1.31,0.44,3.23,0.41,3.46,0.37,1.0,1.1,http://www.ufcstats.com/fighter-details/d84033157714ee94,Orthodox
Cristian Quinonez,Problema,18,5,0,172.7,135.0,177.8,"Apr 26, 1996",4.19,0.4,4.55,0.55,1.37,0.37,0.84,0.0,http://www.ufcstats.com/fighter-details/7debc13b36343605,Orthodox
Cristina Stanciu,Barbie,5,2,0,160.0,115.0,,"Mar 29, 1994",2.5,0.5,3.07,0.52,0.85,1.0,0.4,1.7,http://www.ufcstats.com/fighter-details/175852708cb55776,Orthodox
Crosley Gracie,,2,2,0,175.3,190.0,,"Jul 18, 1979",1.69,0.37,1.54,0.6,3.46,0.85,0.5,0.6,http://www.ufcstats.com/fighter-details/52d92050a046bc17,Orthodox
Cub Swanson,,30,14,0,172.7,145.0,177.8,"Nov 02, 1983",4.79,0.51,4.0,0.59,1.01,0.5,0.63,0.4,http://www.ufcstats.com/fighter-details/d247691a6c0e9034,Orthodox
Curt Warburton,,13,6,0,182.9,155.0,185.4,,2.13,0.42,3.44,0.43,2.35,0.5,0.83,0.9,http://www.ufcstats.com/fighter-details/2721bb808bb2523c,Orthodox
Curtis Blaydes,Razor,19,5,0,193.0,265.0,203.2,"Feb 18, 1991",3.56,0.5,2.0,0.58,5.38,0.48,0.31,0.0,http://www.ufcstats.com/fighter-details/fa6796c55d6c5440,Orthodox
Curtis Stout,,11,12,1,185.4,185.0,,"Nov 07, 1973",0.69,0.67,3.2,0.29,0.0,0.0,0.2,0.0,http://www.ufcstats.com/fighter-details/e09dbbd5fe3f0fe2,Southpaw
Cyborg Abreu,,0,0,0,,,,"Dec 20, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/f689bd7bbd14b392,
Cynthia Calvillo,,9,6,1,162.6,115.0,162.6,"Jul 13, 1987",4.41,0.38,4.12,0.64,1.8,0.44,0.77,0.8,http://www.ufcstats.com/fighter-details/98215d037be5bcb7,Orthodox
Cyril Asker,Silverback,9,4,0,182.9,247.0,188.0,"Dec 24, 1985",3.35,0.39,5.82,0.35,4.41,0.62,1.0,0.9,http://www.ufcstats.com/fighter-details/9be6020024133293,Orthodox
Cyrille Diabate,The Snake,19,10,1,198.1,205.0,205.7,"Oct 06, 1973",4.06,0.71,1.78,0.6,1.17,0.83,0.53,0.2,http://www.ufcstats.com/fighter-details/43563a32c3f10e95,Southpaw
Cyrillo Padilha,,3,3,0,180.3,155.0,,"Jan 23, 1978",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/856c4d2668a875f9,
Da'Mon Blackshear,The Monster,17,8,1,177.8,135.0,182.9,"Aug 12, 1994",4.33,0.45,4.19,0.52,1.48,0.33,0.71,1.5,http://www.ufcstats.com/fighter-details/da22387a0407a2dc,Switch
DaMarques Johnson,Darkness,15,15,0,185.4,170.0,190.5,"Jun 28, 1982",2.11,0.37,3.75,0.51,1.18,0.55,0.19,0.7,http://www.ufcstats.com/fighter-details/322a56923b396b4d,Orthodox
Daermisi Zhawupasi,,9,2,0,172.7,135.0,172.7,"Sep 15, 1999",1.86,0.4,2.36,0.55,7.74,0.65,0.53,1.4,http://www.ufcstats.com/fighter-details/fd52e5f9ab25c94c,Switch
Daichi Abe,,6,2,0,180.3,170.0,180.3,"Nov 27, 1991",3.8,0.33,4.49,0.56,0.33,0.5,0.0,0.0,http://www.ufcstats.com/fighter-details/5140122c3eecd307,Orthodox
Daiju Takase,,12,15,2,182.9,170.0,,"Apr 20, 1978",0.49,0.3,1.64,0.47,0.84,0.17,0.21,1.2,http://www.ufcstats.com/fighter-details/4f74c8be51db8a37,Southpaw
Daiki Hata,DJ Taiki,17,11,7,167.6,139.0,,"Aug 24, 1982",1.44,0.39,1.42,0.55,0.67,1.0,0.35,0.7,http://www.ufcstats.com/fighter-details/c76ceda100ac0fad,Orthodox
Daisuke Nakamura,,28,19,1,170.2,154.0,,"Jun 10, 1980",0.94,0.3,1.38,0.61,0.46,0.4,0.3,3.6,http://www.ufcstats.com/fighter-details/a196332ee4aa8a82,Orthodox
Daisuke Sugie,Amazon,10,8,1,167.6,160.0,,"Oct 12, 1980",0.0,0.0,0.22,0.8,3.27,0.5,0.0,3.3,http://www.ufcstats.com/fighter-details/8215e4fe24e8e81b,Orthodox
Dakota Bush,,8,4,0,177.8,155.0,185.4,"Jun 09, 1994",2.77,0.38,4.42,0.41,2.4,0.33,0.0,0.0,http://www.ufcstats.com/fighter-details/3033c1c080672475,Orthodox
Dakota Cochrane,,29,12,0,172.7,155.0,,"May 01, 1986",2.66,0.75,2.66,0.3,4.43,0.33,0.0,0.0,http://www.ufcstats.com/fighter-details/8fa7e0bc052185ce,
Dale Hartt,,6,3,0,177.8,155.0,175.3,"Apr 04, 1979",1.14,0.35,1.55,0.66,1.22,1.0,0.25,2.5,http://www.ufcstats.com/fighter-details/058e4e08a1ad8aba,Orthodox
Damacio Page,The Angel of Death,19,10,0,167.6,135.0,167.6,"Sep 30, 1982",2.05,0.38,2.47,0.51,2.63,0.64,0.23,0.9,http://www.ufcstats.com/fighter-details/c96e2ae6021144a1,Orthodox
Damian Grabowski,The Polish Pitbull,20,5,0,185.4,241.0,190.5,"May 12, 1980",4.0,0.36,7.65,0.51,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/3f11b5d4bd76a6d9,Orthodox
Damian Pinas,The Baba Yaga,8,1,0,185.4,185.0,200.7,"Mar 12, 2002",9.62,0.5,7.36,0.45,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/fdd22e895a70e4a8,Orthodox
Damian Stasiak,Webster,10,6,0,165.1,135.0,177.8,"Feb 20, 1990",1.86,0.36,3.1,0.52,2.64,0.35,0.43,0.6,http://www.ufcstats.com/fighter-details/42a7e90605df3c8a,Orthodox
Damien Brown,Beatdown,17,12,0,177.8,155.0,172.7,"Dec 25, 1984",3.66,0.38,4.86,0.5,0.68,0.27,0.53,0.7,http://www.ufcstats.com/fighter-details/d024ed963e8bf7ea,Orthodox
Damien Trites,The Omen,7,6,0,180.3,165.0,,"Aug 23, 1979",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/cb1c09c8126dbee0,
Damion Douglas,,4,1,0,,170.0,,"Aug 16, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ce3b669e39418414,
Damir Hadzovic,The Bosnian Bomber,14,8,0,175.3,155.0,177.8,"Aug 08, 1986",3.34,0.47,3.74,0.59,0.91,0.54,0.34,0.1,http://www.ufcstats.com/fighter-details/38c626ca912c7bac,Orthodox
Damir Ismagulov,Qazaq,24,3,0,177.8,155.0,188.0,"Feb 03, 1991",3.36,0.42,2.44,0.61,1.0,0.28,0.7,0.0,http://www.ufcstats.com/fighter-details/135d124172a0bea3,Orthodox
Damon Wilson,The Nomad,9,3,0,175.3,145.0,175.3,"Apr 29, 1993",7.56,0.49,8.27,0.52,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/81254702b51cc832,Switch
Damonte Robinson,,6,1,1,182.9,155.0,195.6,"Jun 10, 1995",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/2782235b078b72a7,
Dan Argueta,The Determined,9,3,0,170.2,135.0,172.7,"Aug 13, 1993",2.48,0.43,3.44,0.5,4.36,0.35,0.55,1.4,http://www.ufcstats.com/fighter-details/e4ba58725825412d,Southpaw
Dan Barrera,The Fireman,3,1,0,175.3,170.0,,"Dec 23, 1980",0.8,0.7,1.2,0.28,1.0,0.08,0.0,0.0,http://www.ufcstats.com/fighter-details/f12f979b657ab876,Orthodox
Dan Bobish,,17,9,0,188.0,345.0,,"Jan 26, 1970",2.06,0.44,1.74,0.34,2.44,0.42,0.0,1.6,http://www.ufcstats.com/fighter-details/f348d05403fad037,Southpaw
Dan Charles,The Man,10,6,1,188.0,228.0,,"Sep 24, 1985",2.82,0.45,3.51,0.44,0.0,0.0,0.31,0.0,http://www.ufcstats.com/fighter-details/32a4f1235f0dad73,
Dan Christison,The Sandman,20,7,0,203.2,265.0,,"Apr 26, 1972",4.23,0.51,3.88,0.54,0.0,0.0,0.37,1.1,http://www.ufcstats.com/fighter-details/b369533a577fa97c,Orthodox
Dan Cramer,,11,4,0,188.0,170.0,,"Oct 31, 1985",0.97,0.3,2.1,0.31,0.0,0.0,0.66,0.5,http://www.ufcstats.com/fighter-details/480b702debcb5433,Orthodox
Dan Evensen,The Viking,11,4,0,190.5,250.0,,"Jun 01, 1974",0.27,0.1,3.86,0.38,0.0,0.0,0.0,4.0,http://www.ufcstats.com/fighter-details/dd8aec6de7035943,Orthodox
Dan Hardy,The Outlaw,25,10,0,182.9,170.0,188.0,"May 17, 1982",2.46,0.35,3.44,0.51,0.73,0.35,0.35,0.4,http://www.ufcstats.com/fighter-details/473ce3aa581251a2,Orthodox
Dan Henderson,Hendo,32,15,0,180.3,185.0,188.0,"Aug 24, 1970",2.44,0.47,2.7,0.51,1.52,0.52,0.57,0.3,http://www.ufcstats.com/fighter-details/1ccf4e7caff270df,Orthodox
Dan Hooker,The Hangman,24,14,0,182.9,155.0,190.5,"Feb 13, 1990",4.82,0.48,4.94,0.49,0.68,0.33,0.77,0.6,http://www.ufcstats.com/fighter-details/193b9d1858bc4df3,Switch
Dan Ige,50K,19,10,0,170.2,145.0,180.3,"Aug 06, 1991",3.64,0.45,3.56,0.56,0.89,0.25,0.56,0.2,http://www.ufcstats.com/fighter-details/82a5152216251682,Orthodox
Dan O'Connor,Johnny Irish,6,6,0,162.6,115.0,,"Nov 17, 1982",4.0,0.56,5.1,0.54,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/69ea0119f6f0dfe0,
Dan Severn,The Beast,101,19,1,188.0,250.0,,"Jun 08, 1958",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/c670aa48827d6be6,Southpaw
Dan Stittgen,The Anvil,12,5,0,185.4,170.0,,"Nov 17, 1980",2.97,0.46,4.42,0.37,0.78,1.0,1.0,0.0,http://www.ufcstats.com/fighter-details/cc3147b49c7d7d92,Orthodox
Daniel Acacio,,30,18,0,172.7,180.0,,"Dec 27, 1977",3.52,0.36,2.85,0.62,0.33,0.2,0.81,0.0,http://www.ufcstats.com/fighter-details/1c5879330d42255f,Orthodox
Daniel Allen,,5,0,0,182.9,155.0,190.5,"Aug 10, 1992",7.6,0.51,5.87,0.53,2.0,0.66,1.0,0.0,http://www.ufcstats.com/fighter-details/adf9a901308fb8e3,Southpaw
Daniel Barez,,17,7,0,167.6,125.0,167.6,"Dec 10, 1988",3.65,0.49,5.95,0.5,1.93,0.28,0.8,0.6,http://www.ufcstats.com/fighter-details/e8fe9c15d348e778,Orthodox
Daniel Cormier,DC,22,3,0,180.3,235.0,182.9,"Mar 20, 1979",4.25,0.52,2.92,0.54,1.83,0.44,0.8,0.4,http://www.ufcstats.com/fighter-details/d967f0128c323de6,Orthodox
Daniel Frunza,,9,4,0,185.4,170.0,185.4,"Apr 13, 1994",3.25,0.38,4.32,0.5,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/7cec3c4a5e7b6d68,Orthodox
Daniel Gallemore,Big Kansas,7,3,0,195.6,265.0,,,3.1,0.41,6.0,0.52,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/96706c75a2b14164,
Daniel Gracie,,5,4,1,188.0,225.0,,"Jun 28, 1972",1.9,0.38,1.33,0.59,0.36,1.0,0.8,2.1,http://www.ufcstats.com/fighter-details/82d6a9ae41aac3f7,Orthodox
Daniel Omielanczuk,,19,8,1,182.9,247.0,188.0,"Aug 31, 1982",3.09,0.57,3.29,0.47,0.56,0.26,0.68,0.1,http://www.ufcstats.com/fighter-details/470fedbc8563ac47,Southpaw
Daniel Pereira,Gaucho,9,2,0,177.8,185.0,,"Dec 13, 1990",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/44f46b0592ca0814,
Daniel Pineda,The Pit,28,17,0,170.2,145.0,175.3,"Aug 06, 1985",2.85,0.49,3.26,0.45,1.42,0.24,0.54,1.5,http://www.ufcstats.com/fighter-details/361d49960a196976,Orthodox
Daniel Puder,,8,0,0,190.5,235.0,,"Oct 09, 1981",2.77,0.68,1.17,0.38,1.21,0.5,0.81,9.0,http://www.ufcstats.com/fighter-details/66e0a70352fef46a,Orthodox
Daniel Roberts,Ninja,15,7,0,177.8,170.0,188.0,"Aug 05, 1980",0.73,0.2,2.27,0.46,2.46,0.44,0.4,2.5,http://www.ufcstats.com/fighter-details/22edaf53ad59a967,Southpaw
Daniel Rodriguez,D-Rod,20,5,0,185.4,170.0,188.0,"Dec 31, 1986",7.2,0.49,5.4,0.57,0.51,0.5,0.64,0.1,http://www.ufcstats.com/fighter-details/8a1f3b5c526cd6e6,Southpaw
Daniel Santos,Willycat,14,2,0,170.2,145.0,170.2,"Mar 12, 1995",4.76,0.4,5.03,0.51,3.01,0.4,0.73,0.0,http://www.ufcstats.com/fighter-details/b67d6bacc68d4c92,Orthodox
Daniel Sarafian,,10,6,0,175.3,185.0,185.4,"Aug 21, 1982",2.23,0.46,3.1,0.58,0.36,0.07,0.53,0.7,http://www.ufcstats.com/fighter-details/7e47047d0971d566,Orthodox
Daniel Schmitt,,2,3,0,,185.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/bd02e222a6166d50,
Daniel Spitz,,6,3,0,200.7,245.0,208.3,"Jul 31, 1990",2.6,0.35,5.3,0.46,0.74,0.66,0.0,0.0,http://www.ufcstats.com/fighter-details/f86cb5f25d545e0e,Orthodox
Daniel Spohn,Dragon,15,6,0,193.0,205.0,200.7,"Oct 12, 1984",2.42,0.49,1.6,0.53,0.0,0.0,0.28,2.5,http://www.ufcstats.com/fighter-details/87f3bbf52e6c9dc9,Southpaw
Daniel Straus,,24,7,0,170.2,145.0,180.3,"Jul 27, 1984",4.76,0.43,2.99,0.57,0.84,0.15,0.81,1.1,http://www.ufcstats.com/fighter-details/15347cd4cdf01b03,
Daniel Swain,,20,10,1,175.3,145.0,177.8,"Jan 30, 1991",0.8,0.44,3.2,0.4,0.0,0.0,0.0,6.0,http://www.ufcstats.com/fighter-details/cc39185f2d7d89e4,Orthodox
Daniel Teymur,Kid Dynamite,7,4,0,165.1,145.0,175.3,"Feb 03, 1988",3.08,0.46,3.93,0.56,0.56,0.18,0.6,0.3,http://www.ufcstats.com/fighter-details/fbf0537e420e698e,Orthodox
Daniel Weichel,The Weasel,39,9,0,177.8,145.0,177.8,"Nov 22, 1984",5.71,0.42,4.05,0.61,0.84,0.5,0.83,0.0,http://www.ufcstats.com/fighter-details/7b9dade6bedaabbe,
Daniel Zellhuber,Golden Boy,15,3,0,185.4,155.0,195.6,"Jul 07, 1999",5.83,0.39,5.91,0.56,0.15,0.25,0.94,0.1,http://www.ufcstats.com/fighter-details/4148802ae4a50768,Switch
Danielle Taylor,Dynamite,9,4,0,152.4,115.0,152.4,"Oct 25, 1989",2.75,0.29,3.31,0.71,0.2,0.2,0.7,0.2,http://www.ufcstats.com/fighter-details/b76c6268dc1d3c05,Orthodox
Daniil Donchenko,,14,2,0,180.3,170.0,180.3,"Aug 04, 2001",7.15,0.6,2.57,0.72,0.77,0.33,0.75,0.0,http://www.ufcstats.com/fighter-details/70dd69b6a703257e,Orthodox
Danillo Villefort,Indio,15,5,0,185.4,185.0,,"May 08, 1983",2.86,0.37,2.4,0.68,1.71,0.66,0.33,1.7,http://www.ufcstats.com/fighter-details/fd87b1bbfcde9d5e,Orthodox
Danilo Belluardo,Caterpillar,12,5,0,182.9,155.0,188.0,"Jul 21, 1994",1.52,0.61,4.79,0.41,3.5,1.0,0.5,0.0,http://www.ufcstats.com/fighter-details/c3f6db17cea09ca7,Southpaw
Danilo Suzart,,9,2,0,182.9,260.0,,"Dec 04, 1991",4.09,0.55,11.73,0.51,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/3d99e5aa85d7576a,Orthodox
Danny Abbadi,The Assassin,4,6,0,180.3,155.0,,"Jul 03, 1983",3.29,0.38,4.41,0.57,0.0,0.0,0.77,0.0,http://www.ufcstats.com/fighter-details/15df64c02b6b0fde,Orthodox
Danny Barlow,LeftHand2God,9,2,0,188.0,185.0,200.7,"Aug 02, 1995",5.81,0.51,4.65,0.52,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/b7c5eb7cdbac6a63,Southpaw
Danny Castillo,Last Call,17,10,0,175.3,155.0,180.3,"Aug 25, 1979",2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,http://www.ufcstats.com/fighter-details/d1e7fc58d4225cdf,Orthodox
Danny Chavez,The Colombian Warrior,11,5,1,172.7,145.0,170.2,"Mar 14, 1987",2.86,0.38,3.83,0.5,1.95,0.6,0.87,0.0,http://www.ufcstats.com/fighter-details/0de720c0f1d4ab9c,Orthodox
Danny Davis,,13,11,1,188.0,170.0,,"Jul 28, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/570d40f993171b19,
Danny Downes,,8,3,0,182.9,155.0,182.9,"Apr 08, 1986",1.66,0.34,3.53,0.37,0.0,0.0,0.37,0.5,http://www.ufcstats.com/fighter-details/a66395395b5f1394,Orthodox
Danny Henry,The Hatchet,12,4,0,182.9,145.0,185.4,"Jul 17, 1988",5.2,0.51,4.16,0.45,0.74,0.33,0.5,2.2,http://www.ufcstats.com/fighter-details/f7d73e452b064bf2,Orthodox
Danny Navarro,,17,7,0,177.8,155.0,,"May 27, 1983",3.83,0.32,4.62,0.57,2.17,0.25,1.0,0.0,http://www.ufcstats.com/fighter-details/618f72750ec50b05,
Danny Roberts,Hot Chocolate,18,8,0,185.4,170.0,188.0,"Jul 14, 1987",3.18,0.39,3.73,0.5,0.24,0.09,0.57,0.2,http://www.ufcstats.com/fighter-details/a6cba6bb66c1a8c9,Southpaw
Danny Sabatello,Italian Gangster,9,1,0,177.8,135.0,180.3,"Mar 31, 1993",2.07,0.57,0.2,0.25,3.0,0.75,1.0,1.0,http://www.ufcstats.com/fighter-details/cb7ee07982de2a28,Orthodox
Danny Silva,El Puma,10,2,0,180.3,145.0,177.8,"Jan 30, 1997",6.67,0.55,7.47,0.61,2.0,0.33,0.81,0.2,http://www.ufcstats.com/fighter-details/d964a59c48381cb6,Switch
Dante Rivera,,16,7,0,185.4,185.0,,"Dec 08, 1974",2.27,0.53,4.0,0.25,0.0,0.0,0.16,0.0,http://www.ufcstats.com/fighter-details/288aaa8f82040e02,Southpaw
Danyelle Wolf,,1,1,0,180.3,145.0,177.8,"Sep 08, 1983",2.37,0.25,4.57,0.47,0.0,0.0,0.77,0.5,http://www.ufcstats.com/fighter-details/a7e3f02fe2b2fe30,Orthodox
Danylo Voievodkin,,7,0,0,193.0,265.0,198.1,"Jul 19, 2000",9.86,0.46,0.0,1.0,0.0,0.0,0.0,12.3,http://www.ufcstats.com/fighter-details/d73a7c36746fbc5b,Southpaw
Daria Zhelezniakova,Iron Lady,10,2,0,175.3,135.0,172.7,"Jan 23, 1996",4.75,0.41,2.83,0.68,0.44,1.0,0.5,0.0,http://www.ufcstats.com/fighter-details/07047eb7d17fb0a2,Orthodox
Darian Weeks,,5,3,0,180.3,170.0,182.9,"Nov 23, 1993",4.49,0.51,4.56,0.51,2.0,0.3,1.0,0.0,http://www.ufcstats.com/fighter-details/326a001926ffb7ec,Orthodox
Darion Abbey,,9,5,0,188.0,265.0,203.2,"Feb 25, 1993",8.44,0.5,14.06,0.28,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4961467134abd8be,Orthodox
Darko Stosic,,13,4,0,182.9,205.0,193.0,"Feb 09, 1992",2.61,0.45,4.04,0.58,3.42,0.5,0.83,0.0,http://www.ufcstats.com/fighter-details/025f0b1b58fbad01,Orthodox
Daron Cruickshank,Detroit Superstar,18,10,0,172.7,155.0,182.9,"Jun 11, 1985",2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2,http://www.ufcstats.com/fighter-details/5f99b2bafb10305f,Switch
Darrel Gholar,,5,6,0,172.7,194.0,,"Nov 07, 1962",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a24e080000fa7a35,Orthodox
Darrell Horcher,The Saint,13,4,0,177.8,155.0,177.8,"Jul 28, 1987",2.05,0.44,4.21,0.39,0.35,0.5,0.47,0.7,http://www.ufcstats.com/fighter-details/18e8b7070228e728,Southpaw
Darren Elkins,The Damage,29,12,0,177.8,145.0,180.3,"May 16, 1984",3.4,0.38,3.34,0.51,2.87,0.34,0.56,1.1,http://www.ufcstats.com/fighter-details/92a9aa9c93192871,Orthodox
Darren Stewart,The Dentist,12,8,0,182.9,205.0,188.0,"Dec 30, 1990",3.05,0.45,3.29,0.48,1.75,0.45,0.67,0.1,http://www.ufcstats.com/fighter-details/a17ad5a5048e8c3f,Orthodox
Darren Till,The Gorilla,18,5,1,182.9,185.0,188.0,"Dec 24, 1992",2.3,0.46,3.31,0.56,0.55,0.46,0.69,0.0,http://www.ufcstats.com/fighter-details/9ce6d5a03af801b7,Southpaw
Darren Uyenoyama,BC,10,6,0,167.6,125.0,165.1,"Oct 15, 1979",1.34,0.39,2.21,0.66,1.42,0.33,0.35,0.7,http://www.ufcstats.com/fighter-details/6546af7ab545b90c,Orthodox
Darrill Schoonover,The Boss,14,8,0,188.0,220.0,,"Jul 18, 1985",1.2,0.33,4.35,0.38,0.0,0.0,0.5,1.1,http://www.ufcstats.com/fighter-details/5a558ba1ff5e9121,Orthodox
Darrion Caldwell,The Wolf,10,1,0,177.8,135.0,,"Dec 19, 1987",0.85,0.34,0.57,0.6,3.41,0.66,1.0,0.8,http://www.ufcstats.com/fighter-details/b7dc25ee40ee8334,
Darrius Flowers,Beast Mode,12,8,1,175.3,155.0,180.3,"Aug 25, 1994",3.07,0.49,5.49,0.44,0.98,0.28,0.63,0.0,http://www.ufcstats.com/fighter-details/65db4065e2bc107d,Orthodox
Darryl Cobb,,6,8,0,175.3,185.0,,"Aug 04, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/dc6d8256ee3dfba5,
Dashawn Boatwright,"Buck, the 400-pound Silverback",3,1,0,182.9,205.0,,"Feb 29, 1988",0.0,0.0,52.5,0.12,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/046a85108610c0d2,Orthodox
Dashon Johnson,Flyboy,9,2,0,170.2,145.0,,"Jan 25, 1988",1.01,0.69,3.83,0.35,0.85,0.33,0.63,0.8,http://www.ufcstats.com/fighter-details/36207c58e854cae5,Orthodox
Dave Beneteau,Dangerous,6,5,1,188.0,250.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/9fd1f08dd4aec14a,Orthodox
Dave Berry,,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/b3bbe88fecd6a0d2,
Dave Cochran,,26,29,1,167.6,155.0,,"May 10, 1973",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/6dbb1107de9a4a08,
Dave Courchaine,,20,7,0,172.7,170.0,,"Feb 08, 1983",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/79ab17db3b40831a,
Dave Dalgliesh,,30,19,2,188.0,205.0,,"Apr 05, 1978",0.0,0.0,1.85,0.5,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ddbd0d6259ce57cc,Orthodox
Dave Galera,Scarecrow,5,1,0,180.3,135.0,,"Jan 12, 1978",1.67,0.69,0.53,0.33,0.0,0.0,0.14,2.0,http://www.ufcstats.com/fighter-details/0876d21328cf4a45,Orthodox
Dave Herman,,22,6,0,193.0,242.0,195.6,"Oct 03, 1984",4.98,0.6,3.78,0.48,1.49,1.0,0.58,0.0,http://www.ufcstats.com/fighter-details/cbd6f1abf955e628,Orthodox
Dave Jansen,,20,4,0,175.3,155.0,185.4,"Aug 21, 1979",2.94,0.33,3.67,0.58,2.79,0.28,0.38,0.9,http://www.ufcstats.com/fighter-details/335ad945324c3a2e,Orthodox
Dave Phillips,The Rockstar,13,7,0,182.9,185.0,,"Jan 12, 1980",0.0,0.0,2.0,0.25,0.0,0.0,0.0,10.0,http://www.ufcstats.com/fighter-details/99020eeb8cd5689d,Orthodox
