Name,Nickname,Wins,Losses,Draws,Height_cm,Weight_lbs,Reach_cm,DOB,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,URL,Stance
Dan Christison,The Sandman,20,7,0,203.2,265.0,,"Apr 26, 1972",4.23,0.51,3.88,0.54,0.0,0.0,0.37,1.1,http://www.ufcstats.com/fighter-details/b369533a577fa97c,Orthodox
Chris Coggins,,7,10,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a0c29b13f7a5df32,
Reyes Cortez Jr.,,7,3,0,170.2,135.0,172.7,"Jul 31, 1992",4.1,0.45,7.43,0.52,1.5,0.11,1.0,0.0,http://www.ufcstats.com/fighter-details/1a7d44196949577c,Orthodox
Allen Crowder,Pretty Boy,10,4,0,190.5,245.0,193.0,"Nov 08, 1989",2.95,0.51,2.95,0.56,1.85,0.33,1.0,1.2,http://www.ufcstats.com/fighter-details/a9d6e047ce48ab63,Orthodox
Donald Cerrone,Cowboy,36,17,0,185.4,155.0,185.4,"Mar 29, 1983",4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2,http://www.ufcstats.com/fighter-details/1d00756835ca67c9,Orthodox
Henry Cejudo,Triple C,16,6,0,162.6,135.0,162.6,"Feb 09, 1987",3.83,0.47,3.84,0.57,1.78,0.29,0.72,0.1,http://www.ufcstats.com/fighter-details/056c493bbd76a918,Orthodox
Bob Cook,Crazy,5,0,0,175.3,170.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1c061eb6e29eaa0a,Orthodox
Emilio Cuellar,Show Kid,6,1,0,,125.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/3aeb69b4a13ff0e8,
Dos Caras Jr.,,9,5,0,193.0,225.0,,"May 25, 1977",0.77,0.23,1.2,0.59,0.0,0.0,0.72,0.0,http://www.ufcstats.com/fighter-details/155a02a8b4311057,Orthodox
Joe Camacho,,13,19,3,175.3,155.0,,"Mar 10, 1972",0.31,0.17,5.0,0.42,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/dfb965c9824425db,Orthodox
Paul Capaldo,,6,0,0,170.2,135.0,,"Dec 27, 1996",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/83b8fe74224dd642,
Kiefer Crosbie,BDK,10,6,0,180.3,170.0,177.8,"Apr 05, 1990",4.46,0.64,5.8,0.46,0.0,0.0,0.4,0.0,http://www.ufcstats.com/fighter-details/4729c93ba705a3bf,Switch
Hannah Cifers,Shockwave,10,7,0,154.9,115.0,157.5,"Jun 26, 1992",4.99,0.44,5.39,0.52,0.26,1.0,0.64,0.3,http://www.ufcstats.com/fighter-details/2244d9a2b64b8c3b,Orthodox
Patrick Cummins,Durkin,10,7,0,188.0,205.0,193.0,"Nov 16, 1980",4.26,0.5,3.35,0.55,4.49,0.41,0.28,0.1,http://www.ufcstats.com/fighter-details/e51e5cb722bd47a8,Orthodox
Chris Curtis,Action-Man,32,12,0,177.8,170.0,190.5,"Jul 15, 1987",5.98,0.5,6.19,0.54,0.0,0.0,0.82,0.0,http://www.ufcstats.com/fighter-details/5442f1bc4b47eaf3,Orthodox
Hong Man Choi,Techno Goliath,4,5,0,218.4,330.0,,"Oct 30, 1980",1.32,0.26,1.46,0.36,0.71,1.0,0.84,0.0,http://www.ufcstats.com/fighter-details/2c104b7e59a72629,Orthodox
Yosdenis Cedeno,Pink Panther,10,6,1,172.7,155.0,175.3,"Feb 12, 1985",1.64,0.29,1.6,0.67,0.0,0.0,0.31,0.3,http://www.ufcstats.com/fighter-details/3e61082025db8137,Orthodox
Fabricio Camoes,Morango,14,9,1,177.8,155.0,180.3,"Dec 23, 1978",1.29,0.33,1.85,0.61,2.34,0.32,0.2,1.5,http://www.ufcstats.com/fighter-details/7abe471b61725980,Orthodox
Dakota Cochrane,,29,12,0,172.7,155.0,,"May 01, 1986",2.66,0.75,2.66,0.3,4.43,0.33,0.0,0.0,http://www.ufcstats.com/fighter-details/8fa7e0bc052185ce,
Shannon Clark,MMA Barbie,5,1,0,165.1,125.0,162.6,"Jul 07, 1992",11.51,0.58,20.55,0.35,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/7ae36b3791e0969a,Orthodox
Tracy Cortez,,12,3,0,165.1,125.0,165.1,"Dec 10, 1993",3.86,0.48,3.01,0.57,2.15,0.46,0.59,0.3,http://www.ufcstats.com/fighter-details/68d4a891e5cf2029,Orthodox
Anthony Christodoulou,,12,7,0,175.3,155.0,,"Jul 30, 1987",2.19,0.26,5.9,0.45,0.0,0.0,0.4,0.0,http://www.ufcstats.com/fighter-details/4f11e9ce318ffbcb,Orthodox
Jamie Colleen,,4,1,0,160.0,115.0,165.1,"Nov 02, 1985",3.11,0.61,5.66,0.33,0.52,0.33,0.5,1.6,http://www.ufcstats.com/fighter-details/6b64db453edf4c50,Orthodox
Ernest Chavez,EJ,10,2,0,172.7,145.0,177.8,"Jun 27, 1983",2.79,0.4,3.89,0.59,0.89,0.33,0.5,0.0,http://www.ufcstats.com/fighter-details/b406da701c479076,Orthodox
Darrion Caldwell,The Wolf,10,1,0,177.8,135.0,,"Dec 19, 1987",0.85,0.34,0.57,0.6,3.41,0.66,1.0,0.8,http://www.ufcstats.com/fighter-details/b7dc25ee40ee8334,
Alessandro Costa,Nono,14,5,0,162.6,125.0,170.2,"Jan 28, 1996",3.64,0.44,3.57,0.57,0.46,0.16,0.83,0.5,http://www.ufcstats.com/fighter-details/3fa97913cfd205d3,Orthodox
Alex Crispin,,0,1,0,,155.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/8944a0f9b2f0ce6d,
Tim Caron,The Bear,7,1,0,185.4,185.0,,"Jul 24, 1987",0.59,0.5,6.9,0.12,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/b80ea4880f25c187,Orthodox
Alexander Crispim,,8,6,0,,145.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/15dedd05f8bcb475,
Bobby Cooper,Super Duper,12,7,0,185.4,155.0,,,2.87,0.25,3.4,0.59,0.0,0.0,0.4,1.0,http://www.ufcstats.com/fighter-details/1b51895e5572cfda,
Josh Copeland,Cuddly Bear,12,4,0,185.4,265.0,,"Oct 20, 1982",1.03,0.31,3.01,0.55,0.0,0.0,0.57,0.0,http://www.ufcstats.com/fighter-details/3aa794cbe1e3484b,Orthodox
Rafael Carino,,2,1,1,203.2,245.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/08a7080ff5904661,Orthodox
Wes Combs,The Soldier,20,6,0,188.0,205.0,,"Jun 18, 1973",2.14,0.48,4.73,0.45,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a85998eb79650b2c,Orthodox
Cody Chovancek,The Best Fisherman in MMA,9,0,0,172.7,135.0,170.2,"Jul 24, 1998",2.85,0.5,2.46,0.51,0.0,0.0,0.83,0.0,http://www.ufcstats.com/fighter-details/3c4320a1b6106611,Switch
Jadson Costa,,22,8,0,170.2,155.0,,"Nov 18, 1980",0.2,0.5,3.05,0.5,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/222d6b547de2e035,Orthodox
Ronaldo Candido,Pacman,6,0,0,167.6,125.0,,"Apr 24, 1989",1.67,0.42,3.87,0.52,8.0,0.53,0.0,5.0,http://www.ufcstats.com/fighter-details/23fbe02caabcd214,Southpaw
Bryan Caraway,Kid Lightning,21,9,0,172.7,135.0,172.7,"Aug 04, 1984",2.53,0.34,3.61,0.54,2.57,0.25,0.8,0.8,http://www.ufcstats.com/fighter-details/5ef0088c1b19beeb,Orthodox
Asbel Cancio,,0,1,0,177.8,225.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/2a7afe14b3a0a058,
Chris Cariaso,Kamikaze,17,8,0,160.0,125.0,162.6,"May 27, 1981",3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8,http://www.ufcstats.com/fighter-details/b2e3aca4cd363477,Southpaw
SeungGuk Choi,,7,3,0,167.6,125.0,162.6,"Dec 26, 1996",2.69,0.42,2.69,0.65,1.02,0.27,0.74,0.0,http://www.ufcstats.com/fighter-details/adccbc19b22e19af,Orthodox
Jose Canseco,,0,1,0,193.0,240.0,,"Jul 02, 1964",0.78,0.1,4.68,0.62,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/03da33a102d9a45f,Orthodox
Alvin Cacdac,,18,13,0,167.6,125.0,,,1.21,0.66,0.61,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ce7871949b0ed2bf,Orthodox
Brandon Cash,Money,10,4,0,195.6,255.0,,,5.42,0.72,0.68,0.33,10.17,0.66,0.0,0.0,http://www.ufcstats.com/fighter-details/3993f7dcb7caf42a,Orthodox
Albert Cheng,,7,4,0,180.3,170.0,,"Feb 07, 1985",1.0,0.41,2.6,0.71,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/d8d7b24d276c8cb0,Orthodox
Jared Cannonier,The Killa Gorilla,18,9,0,180.3,185.0,195.6,"Mar 16, 1984",4.42,0.49,4.35,0.56,0.54,0.4,0.64,0.0,http://www.ufcstats.com/fighter-details/13a0275fa13c4d26,Switch
Bo Cantrell,Redrum,10,10,0,188.0,235.0,,"Feb 08, 1969",3.16,0.16,12.63,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/6750e338922a099d,Orthodox
Carlos Calderon,Chief,6,3,0,180.3,145.0,180.3,"Feb 10, 1996",4.85,0.42,4.98,0.33,3.93,0.33,0.0,0.0,http://www.ufcstats.com/fighter-details/7d4d7583df7eebf9,Southpaw
Matheus Camilo,Jaguar,10,3,0,177.8,155.0,175.3,"Jan 02, 2001",2.19,0.43,3.25,0.64,4.43,0.53,0.0,0.6,http://www.ufcstats.com/fighter-details/72f890c5d421e705,Orthodox
Chris Camozzi,,24,13,0,188.0,185.0,190.5,"Nov 20, 1986",3.57,0.44,2.96,0.56,0.27,0.19,0.57,0.5,http://www.ufcstats.com/fighter-details/6c2030e0a143a94b,Orthodox
Aleksa Camur,,6,3,0,185.4,205.0,188.0,"Sep 25, 1995",4.73,0.57,4.26,0.54,0.46,0.22,0.5,0.0,http://www.ufcstats.com/fighter-details/c2a670b22d2e196f,Orthodox
Chris Condo,,0,1,0,182.9,335.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/41e77dc504a192c6,Orthodox
Kim Couture,Sugar Free,3,8,0,172.7,135.0,,"Dec 18, 1975",12.12,0.8,2.31,0.69,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/84c43f0d25f15b0b,Orthodox
Everett Cummings,,12,0,0,,205.0,,,0.43,0.6,4.34,0.45,0.0,0.0,0.0,2.2,http://www.ufcstats.com/fighter-details/05e4be525cb3578c,
Jeff Curran,Big Frog,36,18,1,167.6,135.0,175.3,"Sep 02, 1977",1.54,0.31,2.48,0.6,0.35,0.12,0.35,1.2,http://www.ufcstats.com/fighter-details/a8ea84cbe1655f0a,Orthodox
Nicolle Caliari,,8,4,0,160.0,125.0,157.5,"Nov 04, 1996",3.46,0.38,7.01,0.53,2.88,0.24,0.0,1.0,http://www.ufcstats.com/fighter-details/fc0a4053eb8a3a59,Orthodox
Dewey Cooper,The Black Cobra,2,1,0,,205.0,,"Nov 10, 1974",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/5efaaf313b652dd7,
Vinicius Cenci,Chambinho,7,2,0,185.4,155.0,188.0,"Nov 24, 1995",2.9,0.48,2.69,0.62,1.61,0.5,0.0,0.0,http://www.ufcstats.com/fighter-details/f21a152aaa3e95c6,Orthodox
Danny Chavez,The Colombian Warrior,11,5,1,172.7,145.0,170.2,"Mar 14, 1987",2.86,0.38,3.83,0.5,1.95,0.6,0.87,0.0,http://www.ufcstats.com/fighter-details/0de720c0f1d4ab9c,Orthodox
Ivan Cole,JP,2,3,0,175.3,135.0,,"Nov 30, 1990",2.68,0.36,4.69,0.46,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/987b80f57190d6d0,
Rafael Cerqueira,The Lion,11,4,0,190.5,205.0,193.0,"Mar 15, 1990",1.56,0.43,5.05,0.36,0.0,0.0,0.36,0.0,http://www.ufcstats.com/fighter-details/09a4447655fd4b7b,Southpaw
Nora Cornolle,,9,3,0,170.2,135.0,170.2,"Dec 06, 1989",2.75,0.54,1.98,0.58,0.25,0.11,0.47,0.2,http://www.ufcstats.com/fighter-details/f2b3f4ef3f780168,Orthodox
Macy Chiasson,,11,5,0,180.3,135.0,182.9,"Jul 27, 1991",3.5,0.46,2.86,0.45,2.07,0.37,0.72,0.4,http://www.ufcstats.com/fighter-details/9cdd2da1a9104a0b,Orthodox
Dan Cramer,,11,4,0,188.0,170.0,,"Oct 31, 1985",0.97,0.3,2.1,0.31,0.0,0.0,0.66,0.5,http://www.ufcstats.com/fighter-details/480b702debcb5433,Orthodox
Joe Cason,,9,1,0,190.5,205.0,,"Jan 19, 1988",4.17,0.55,10.83,0.23,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/2b1c6f28039efe36,
Bill Cooper,,2,1,0,,155.0,,"May 05, 1984",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/78bd6940d093fd33,
Ricky Calatayud,,16,2,0,175.3,125.0,,"Oct 10, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/800feaa25700a85f,
Dominick Cruz,The Dominator,24,4,0,172.7,135.0,172.7,"Mar 09, 1985",3.91,0.33,2.61,0.7,2.82,0.42,0.83,0.1,http://www.ufcstats.com/fighter-details/10f3ba6cd2f44a97,Orthodox
Ion Cutelaba,The Hulk,19,11,1,185.4,205.0,190.5,"Dec 14, 1993",4.26,0.43,3.34,0.47,3.77,0.49,0.75,0.1,http://www.ufcstats.com/fighter-details/cd13728ae1151f46,Southpaw
Clint Coronel,,2,5,0,,155.0,,"Jun 15, 1981",4.93,0.32,5.6,0.66,0.0,0.0,0.66,0.0,http://www.ufcstats.com/fighter-details/fe67cd6423f7a8ad,
Thomas Campbell,,3,3,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/d060014a5a039829,
Juan Cabrera,Papi Juancho,9,1,0,,185.0,,"Feb 19, 2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/601f8439a0277670,
Lucas Camacho,,6,1,0,193.0,265.0,203.2,"Dec 15, 1992",4.08,0.38,8.16,0.06,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/71d25689f70e4036,Orthodox
Ronald Carillo,,4,2,0,,125.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/cbd022eaf2ac546a,
Marcos Conrado Jr.,,5,1,0,188.0,220.0,,"Mar 14, 1982",1.6,0.34,9.69,0.35,1.84,0.14,0.0,0.0,http://www.ufcstats.com/fighter-details/d450769115a193c2,Orthodox
Mitch Clarke,Danger Zone,11,5,0,177.8,155.0,185.4,"Nov 24, 1985",2.35,0.34,3.27,0.47,0.64,0.15,0.5,0.4,http://www.ufcstats.com/fighter-details/c76ec2bc3a57666a,Orthodox
Mark Cherico,The Pride of Bloomfield,11,1,0,170.2,145.0,175.3,"May 12, 1986",3.69,0.34,7.37,0.56,5.03,0.5,0.0,0.0,http://www.ufcstats.com/fighter-details/79a193111e3bc99b,Orthodox
Chico Camus,The King,17,7,0,167.6,125.0,167.6,"Jan 26, 1985",2.58,0.41,2.46,0.64,0.77,0.4,0.72,0.4,http://www.ufcstats.com/fighter-details/32be4b7f7de1c905,Orthodox
Abel Cullum,The Silent Assassin,20,6,0,170.2,139.0,,"Apr 21, 1987",1.82,0.4,1.23,0.46,4.01,0.52,0.0,2.8,http://www.ufcstats.com/fighter-details/2f8f3c69522db931,Orthodox
Cain Carrizosa,The Insane,10,3,0,172.7,155.0,,"Jul 22, 1986",2.72,0.42,5.8,0.51,0.0,0.0,0.14,0.0,http://www.ufcstats.com/fighter-details/064b7dc68d786254,Orthodox
Ken Cross,The Boss,11,3,0,182.9,155.0,182.9,"Oct 04, 1994",2.2,0.57,1.4,0.55,1.0,0.12,0.66,0.0,http://www.ufcstats.com/fighter-details/923767209632e08a,Southpaw
Ryo Chonan,Piranah,22,13,0,175.3,170.0,177.8,"Oct 08, 1976",2.57,0.43,2.25,0.6,0.61,0.41,0.39,0.3,http://www.ufcstats.com/fighter-details/55a7b2d4e54ffac9,Orthodox
Frank Camacho,The Crank,22,10,0,177.8,155.0,185.4,"May 18, 1989",6.56,0.46,7.44,0.51,1.11,0.31,0.73,0.0,http://www.ufcstats.com/fighter-details/764342d39cdaa54a,Orthodox
Fabio Cherant,Water Buffalo,7,4,0,185.4,205.0,188.0,"Nov 25, 1994",1.35,0.4,4.89,0.38,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/78a68f1dade6aaf7,Southpaw
Alton Cunningham,The Bo-Man,4,2,0,188.0,205.0,195.6,"Jun 24, 1993",3.33,0.75,4.94,0.2,1.67,0.1,1.0,0.0,http://www.ufcstats.com/fighter-details/305bde44ff664788,Orthodox
Ariane Carnelossi,Sorriso,15,4,0,157.5,115.0,154.9,"Nov 17, 1992",2.63,0.38,4.61,0.44,1.08,0.5,0.22,0.2,http://www.ufcstats.com/fighter-details/c0d5c0c95c59050b,Orthodox
Johnny Case,Hollywood,22,6,0,177.8,155.0,182.9,"Jun 28, 1989",3.95,0.38,2.66,0.61,1.7,0.45,0.72,0.2,http://www.ufcstats.com/fighter-details/1f4b04a926ef1287,Orthodox
Chris Cope,C-Murder,8,4,0,182.9,170.0,182.9,"Mar 05, 1983",3.96,0.26,4.82,0.5,0.0,0.0,0.8,0.0,http://www.ufcstats.com/fighter-details/8c8c92a12621d7e0,Orthodox
Kurtis Campbell,The Pink Panther,8,0,0,175.3,145.0,182.9,"Jul 29, 2002",5.25,0.77,1.5,0.6,22.5,0.4,1.0,0.0,http://www.ufcstats.com/fighter-details/9d51798e61f2e0c7,Switch
Luana Carolina,Dread,11,5,0,167.6,135.0,175.3,"Jun 11, 1993",4.65,0.51,3.46,0.51,0.3,0.37,0.68,0.6,http://www.ufcstats.com/fighter-details/528b071cf3da7c56,Orthodox
TJ Cook,,13,5,0,,205.0,,"Sep 08, 1982",2.3,0.47,3.18,0.54,1.01,0.5,0.0,0.0,http://www.ufcstats.com/fighter-details/fa238ecfd048f7d8,
Paulo Costa,The Eraser,15,4,0,185.4,185.0,182.9,"Apr 21, 1991",6.26,0.58,6.2,0.49,0.32,0.5,0.8,0.0,http://www.ufcstats.com/fighter-details/2e5c2aa8e4ab9d82,Orthodox
Brian Camozzi,Mantis,7,5,0,188.0,170.0,198.1,"Jun 24, 1991",3.15,0.26,6.39,0.54,0.0,0.0,0.0,0.7,http://www.ufcstats.com/fighter-details/1999ffb5cebc314f,Orthodox
John Cholish,,8,3,0,180.3,155.0,188.0,"Dec 17, 1983",2.65,0.49,2.29,0.73,1.82,0.31,0.78,0.4,http://www.ufcstats.com/fighter-details/03c9994c5b8958ec,Orthodox
Dave Courchaine,,20,7,0,172.7,170.0,,"Feb 08, 1983",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/79ab17db3b40831a,
Randy Couture,The Natural,19,11,0,185.4,205.0,190.5,"Jun 22, 1963",2.85,0.57,1.53,0.59,2.78,0.46,0.58,0.5,http://www.ufcstats.com/fighter-details/0aa92558424ced9e,Orthodox
Helena Crevar,,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a8c3ce469cb8b130,
Marc Cofer,,7,5,0,,185.0,,"Mar 03, 1972",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/e90d9d0681270953,
Wayne Cole,,16,25,0,185.4,205.0,,"Jan 06, 1971",0.57,0.2,8.33,0.27,4.31,0.25,0.0,4.3,http://www.ufcstats.com/fighter-details/2eab7a6c8b0ed8cc,Orthodox
Mike Campbell,The Beast,13,4,0,175.3,155.0,,"Nov 15, 1982",1.4,0.26,1.4,0.63,5.26,1.0,0.0,0.0,http://www.ufcstats.com/fighter-details/f5585e675af7afd4,Southpaw
Francis Carmont,Limitless,25,12,0,190.5,205.0,198.1,"Oct 11, 1981",2.22,0.42,1.64,0.59,1.79,0.36,0.73,0.6,http://www.ufcstats.com/fighter-details/3591d0d5d382a381,Orthodox
Ansar Chalangov,,14,5,0,175.3,170.0,,"Oct 30, 1979",0.68,0.66,1.69,0.54,0.0,0.0,0.0,7.6,http://www.ufcstats.com/fighter-details/7342fcc41a4817fa,Orthodox
Roan Carneiro,Jucao,21,11,0,180.3,170.0,193.0,"Jun 02, 1978",1.46,0.46,1.82,0.62,3.05,0.42,0.83,1.4,http://www.ufcstats.com/fighter-details/1c86754617d9813a,Orthodox
Nikk Covert,The Brick,3,4,0,172.7,185.0,,"Aug 04, 1969",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/400c7b43c86d27d3,
Richard Crunkilton,Cleat,19,4,0,170.2,155.0,,"Nov 25, 1979",1.72,0.41,1.45,0.58,4.08,0.61,0.65,1.3,http://www.ufcstats.com/fighter-details/22ee260735da0d58,Orthodox
Misha Cirkunov,,15,9,0,190.5,205.0,195.6,"Feb 27, 1987",3.86,0.51,3.06,0.57,4.15,0.39,0.76,1.7,http://www.ufcstats.com/fighter-details/67f272324a030d00,Orthodox
John Campetella,,0,1,0,175.3,235.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/31bbd46d57dfbcb7,Orthodox
Rafael Cavalcante,Feijao,12,7,0,185.4,205.0,188.0,"Apr 14, 1980",2.71,0.53,3.62,0.49,0.6,0.4,0.63,0.1,http://www.ufcstats.com/fighter-details/5c1ca0c72b599a3c,Orthodox
Laverne Clark,,27,21,1,180.3,170.0,,"Dec 02, 1973",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1c2f2571b18791b6,Orthodox
Daniel Cormier,DC,22,3,0,180.3,235.0,182.9,"Mar 20, 1979",4.25,0.52,2.92,0.54,1.83,0.44,0.8,0.4,http://www.ufcstats.com/fighter-details/d967f0128c323de6,Orthodox
Hugo Cunha,Silverback,8,2,0,190.5,263.0,200.7,"Feb 04, 1993",0.6,0.3,3.01,0.34,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/46a17755f80f63e8,Orthodox
Khamzat Chimaev,Borz,15,0,0,188.0,185.0,190.5,"May 01, 1994",4.04,0.6,2.32,0.43,5.29,0.55,0.85,1.8,http://www.ufcstats.com/fighter-details/767755fd74662dbf,Orthodox
Larry Cureton,,0,2,0,188.0,240.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/46f11d15c0134fe3,Orthodox
Cody Carrillo,,11,16,0,177.8,155.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/9346efb4bbaedd08,
Daron Cruickshank,Detroit Superstar,18,10,0,172.7,155.0,182.9,"Jun 11, 1985",2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2,http://www.ufcstats.com/fighter-details/5f99b2bafb10305f,Switch
Bruno Carvalho,,10,5,0,172.7,154.0,,"Jun 07, 1982",0.6,0.45,0.93,0.53,0.0,0.0,0.66,4.0,http://www.ufcstats.com/fighter-details/456c02115efc4a01,
Eduardo Chapolin,,15,2,0,170.2,125.0,170.2,"Nov 23, 1995",2.47,0.4,1.6,0.64,5.0,0.83,0.75,0.0,http://www.ufcstats.com/fighter-details/62f3039da2f92a8c,Orthodox
Ion Cherdivara,,1,1,0,,205.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/c713a845360d604b,
Chad Cook,,10,12,0,188.0,205.0,,"Nov 07, 1979",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/e6daf9cdbf0da889,
Travis Calanoc,The Dark Knight,5,1,0,172.7,145.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/90d28fee0af74f2d,Orthodox
Cameron Church,,4,1,0,180.3,155.0,182.9,"Sep 27, 1990",4.0,0.4,4.93,0.5,0.0,0.0,0.6,1.0,http://www.ufcstats.com/fighter-details/f197ce0cbe69996d,Orthodox
Antonio Carlos Junior,Cara de Sapato,11,5,0,188.0,185.0,200.7,"Mar 16, 1990",1.95,0.42,2.14,0.52,3.42,0.39,0.53,0.8,http://www.ufcstats.com/fighter-details/52e76bb4b3e852f3,Orthodox
Aalon Cruz,,8,4,0,182.9,145.0,198.1,"Sep 20, 1989",7.58,0.39,8.88,0.58,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/003d82fa384ca1d0,Switch
Heather Clark,Hurricane,7,6,0,167.6,115.0,162.6,"Sep 19, 1980",3.69,0.49,5.62,0.5,0.33,0.04,0.8,0.3,http://www.ufcstats.com/fighter-details/dd4c16777fb2ccf9,Orthodox
Michael Cora,Kookie Monster,4,1,0,185.4,170.0,195.6,"Aug 24, 1989",0.8,0.28,0.13,0.66,0.0,0.0,0.25,0.0,http://www.ufcstats.com/fighter-details/2b91eff985b532cd,Southpaw
DongHun Choi,,9,0,0,165.1,125.0,167.6,"Jan 02, 1999",4.54,0.66,3.13,0.58,0.46,0.14,0.81,0.0,http://www.ufcstats.com/fighter-details/3be16d817b36098b,Switch
Ryan Couture,,11,5,0,177.8,155.0,185.4,"Aug 27, 1982",3.54,0.45,2.87,0.54,1.55,0.29,0.46,1.3,http://www.ufcstats.com/fighter-details/46fd223e3ced39b3,Orthodox
Colby Covington,Chaos,17,5,0,180.3,170.0,182.9,"Feb 22, 1988",3.81,0.38,3.09,0.54,3.64,0.42,0.68,0.2,http://www.ufcstats.com/fighter-details/dc9572dd6ec74859,Orthodox
Alex Caceres,Bruce Leeroy,21,15,0,177.8,145.0,185.4,"Jun 20, 1988",4.21,0.49,3.09,0.62,0.54,0.68,0.64,0.7,http://www.ufcstats.com/fighter-details/7aa3d6964eff4877,Southpaw
Yan Cabral,,13,3,0,180.3,155.0,185.4,"May 13, 1983",2.02,0.47,1.98,0.62,2.89,0.35,0.37,1.2,http://www.ufcstats.com/fighter-details/7cdd3e5d3aa9cb39,Orthodox
Remo Cardarelli,,7,5,0,,135.0,,,2.27,0.47,1.47,0.59,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/e5512a6aed150d8f,
Carlos Candelario,The Cannon,8,3,0,172.7,125.0,172.7,"Jun 04, 1991",3.97,0.46,5.17,0.44,2.28,0.36,0.53,0.3,http://www.ufcstats.com/fighter-details/760a55d5b6098cbe,Southpaw
Phil Caracappa,The Hitman,6,1,0,172.7,135.0,177.8,"Jun 05, 1992",2.93,0.5,4.07,0.29,1.0,0.08,1.0,1.0,http://www.ufcstats.com/fighter-details/bd81a97864acf098,Orthodox
